,artist,gender,category,retrieved,genre
16769,Nessa Morgan,female,Australian_female_singers,Nessa Morgan,[]
16770,Neva Small,female,American_female_singers,Neva Small,[]
16771,Neville Staple,male,English_male_singers,Neville Staple,['ska revival']
16772,Newkid,male,Swedish_male_singers,NewKidd,['k-pop boy group']
16773,Newton,male,British_male_singers,James Newton Howard,"['scorecore', 'soundtrack']"
16774,Newton Faulkner,male,English_male_singers,Newton Faulkner,['neo mellow']
16775,Ney Mello,male,Male_guitarists,Ney Mello,[]
16776,Ney Yépez Cortés,male,Male_songwriters,none,none
16777,Ngaiire,female,Australian_female_singers,Ngaiire,"['australian electropop', 'australian pop']"
16778,Ngaire Fuata,female,New_Zealand_female_pop_singers,none,none
16779,Nguyên Lê,male,Male_guitarists,Nguyên Lê,"['contemporary jazz', 'french jazz']"
16780,Nguy?n Cao K? Duyên,female,American_female_singers,none,none
16781,Nia Peeples,female,American_female_singers,Nia Peeples,[]
16782,Niagara,female,American_female_singers,Niagara,"['chanson', 'french pop', 'french rock']"
16783,Niall Breslin,male,Male_guitarists,none,none
16784,Niamh Kavanagh,female,Irish_female_singers,Niamh Kavanagh,[]
16785,Niamh Parsons,female,Irish_female_singers,Niamh Parsons,"['celtic', 'irish folk']"
16786,Niamh Perry,female,Irish_female_singers,none,none
16787,Niara Scarlett,female,English_female_singers,Niara Scarlett,[]
16788,Nic Armstrong,male,British_male_singers,Nic Armstrong,[]
16789,Nic Cester,male,Australian_male_singers,Nic Cester,[]
16790,Nic Jones,male,Male_guitarists,Nicole Dash Jones,[]
16791,Nic Potter,male,English_male_singers,Nicholas Potter,[]
16792,Nic Schröder,male,Swedish_male_singers,Nick Schroder,[]
16793,Nicci Gilbert,female,African-American_female_singer-songwriters,Nicci Gilbert,[]
16794,Nicco,male,American_male_singers,Niccolò Pagliani,[]
16795,Nichelle Nichols,female,African-American_female_singers,Nichelle Nichols,[]
16796,Nichkhun,male,American_male_pop_singers,NICHKHUN,[]
16797,Nicholas Barron,male,American_male_guitarists,Nicholas Barron,[]
16798,Nicholas Brown,male,Australian_male_singers,Timothy Brown/Nicholas Hill/Graham Sheen/Celia Nicklin/George Caird/Caroline Marwood/Alan Loveday/George Malcolm/Sir Neville Marriner,[]
16799,Nicholas Bullen,male,English_male_singers,Nicholas Bullen,[]
16800,Nicholas Clapton,male,English_male_singers,Nicholas Clapton,['classical countertenor']
16801,Nicholas David,male,American_male_singers,David Nicholas,[]
16802,Nicholas Lanier,male,English_male_singers,Nicholas Lanier,['english baroque']
16803,Nicholas Loftin,male,African-American_male_rappers,none,none
16804,Nicholas McDonald,male,Scottish_male_singers,Nicholas McDonald,[]
16805,Nicholas Sillitoe,male,English_male_composers,Nicholas Sillitoe,['british soundtrack']
16806,Nicholas Thorburn,male,Canadian_male_singers,none,none
16807,Nicholas Yonge,male,English_male_singers,none,none
16808,Nichole Nordeman,female,American_female_singers,Nichole Nordeman,"['ccm', 'christian alternative rock', 'christian music', 'worship']"
16809,Nick 13,male,American_country_singers,Nick 13,['psychobilly']
16810,Nick Allbrook,male,Australian_male_singers,Nick Allbrook,[]
16811,Nick Bailey,male,American_male_singer-songwriters,Nick Bailey,[]
16812,Nick Beggs,male,Male_guitarists,Nick Beggs,[]
16813,Nick Blinko,male,English_male_singers,none,none
16814,Nick Cannon,male,African-American_male_rappers,Nick Cannon,['pop rap']
16815,Nick Carter,male,American_male_pop_singers,Nick Carter,['dance pop']
16816,Nick Cave,male,Australian_male_singers,Nick Cave & The Bad Seeds,"['art pop', 'art rock', 'permanent wave']"
16817,Nick Clemons,male,American_male_guitarists,Nick Clemons,[]
16818,Nick Curran,male,American_male_guitarists,Nick Curran and the Lowlifes,[]
16819,Nick Disbray,male,Australian_male_singers,none,none
16820,Nick Drake,male,English_male_singer-songwriters,Nick Drake,"['british folk', 'chamber pop', 'folk', 'folk rock', 'freak folk', 'indie folk', 'melancholia', 'rock', 'roots rock', 'singer-songwriter', 'slow core']"
16821,Nick Driver,male,American_male_guitarists,Nick Driver,[]
16822,Nick Falcon,male,American_male_guitarists,Nicky Falcon,[]
16823,Nick Feldman,male,English_male_singers,none,none
16824,Nick Fowler,male,American_male_singer-songwriters,Nickie Fowler,[]
16825,Nick Fradiani,male,American_male_singers,Nick Fradiani,['talent show']
16826,Nick Fyffe,male,Male_guitarists,none,none
16827,Nick Garrie,male,English_male_singers,Nick Garrie,['baroque pop']
16828,Nick Gilder,male,Canadian_male_singers,Nick Gilder,['classic canadian rock']
16829,Nick Graham,male,British_male_singers,Timothy Brown/Nicholas Hill/Graham Sheen/Celia Nicklin/George Caird/Caroline Marwood/Alan Loveday/George Malcolm/Sir Neville Marriner,[]
16830,Nick Gravenites,male,American_male_singer-songwriters,Nick Gravenites,['blues band']
16831,Nick Hall,male,English_male_singers,Nick Hall,[]
16832,Nick Harper,male,English_male_singers,Nick Harper,['british folk']
16833,Nick Hexum,male,American_male_guitarists,Nick Hexum,[]
16834,Nick Heyward,male,English_male_singers,Nick Heyward,"['dance rock', 'new romantic', 'new wave', 'new wave pop']"
16835,Nick Holmes,male,English_male_singers,Nick Holmes,[]
16836,Nick Jago,male,English_male_singers,none,none
16837,Nick Jonas,male,American_male_singer-songwriters,Nick Jonas,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
16838,Nick Kamen,male,English_male_singers,Nick Kamen,['italian disco']
16839,Nick Katzman,male,American_male_guitarists,Nick Katzman,[]
16840,Nick Keir,male,Scottish_male_singers,Nick Keir,"['middle earth', 'scottish singer-songwriter']"
16841,Nick Lachey,male,American_male_singers,Nick Lachey,['dance pop']
16842,Nick Laird-Clowes,male,English_male_singers,Nick Laird-Clowes,[]
16843,Nick Larkins,male,Male_guitarists,none,none
16844,Nick Loren,male,American_male_singers,Nick Lorenz,[]
16845,Nick Lowe,male,English_male_singers,Nick Lowe,"['alternative country', 'art rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'jangle pop', 'power pop', 'pub rock', 'roots rock', 'singer-songwriter']"
16846,Nick Marko,male,American_male_singer-songwriters,none,none
16847,Nick Massi,male,American_male_singers,none,none
16848,Nick McCarthy,male,English_male_singers,Nick McCarthy,[]
16849,Nick Moss,male,American_male_guitarists,Nick Moss Band,"['chicago blues', 'modern blues']"
16850,Nick Murphy,male,Australian_male_singers,Nick Murphy,"['australian electropop', 'australian indie', 'downtempo']"
16851,Nick Nicely,male,English_male_singers,Nick Nicely,[]
16852,Nick Noble,male,American_country_singers,Nicky Noble,[]
16853,Nick Oliveri,male,American_male_singers,Nick Oliveri,"['palm desert scene', 'stoner rock']"
16854,Nick Perri,male,American_male_guitarists,Nick Perri,[]
16855,Nick Pitera,male,American_male_singers,Nick Pitera,['viral pop']
16856,Nick Pollock,male,American_male_guitarists,Nick Pollock,[]
16857,Nick Santino,male,American_male_singer-songwriters,Nick Santino,['alternative pop rock']
16858,Nick Scotti,male,American_male_singers,Nick Scotti,[]
16859,Nick Seymour,male,Male_guitarists,Nick Seymour,[]
16860,Nick Simper,male,English_male_singers,Nick Simper,[]
16861,Nick St. Nicholas,male,Male_guitarists,none,none
16862,Nick Tatham,male,British_male_singers,Nick Tatham,[]
16863,Nick Todd,male,American_male_singers,The Nick Gilder Sweeney Todd Group,[]
16864,Nick Traina,male,American_male_singers,none,none
16865,Nick Valensi,male,American_male_guitarists,Nick Valensi,[]
16866,Nick Voss,male,Australian_male_singers,Nick Voss,[]
16867,Nick Webb,male,Male_guitarists,Nick Webb,[]
16868,Nick Whitaker,male,American_male_singers,none,none
16869,Nick Zinner,male,American_male_guitarists,Nick Zinner,[]
16870,Nickelz,male,American_male_rappers,Mr. Nickelz,[]
16871,Nicki Bluhm,female,American_female_country_singers,Nicki Bluhm,['nashville singer-songwriter']
16872,Nicki French,female,English_female_pop_singers,Nicki French,"['eurodance', 'hip house']"
16873,Nicki Gillis,female,Australian_female_singers,Nicki Gillis,['neo-traditional country']
16874,Nicki Minaj,female,African-American_female_singer-songwriters,Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']"
16875,Nicki Richards,female,American_female_singer-songwriters,Nicki Richards,[]
16876,Nicky Bomba,male,Australian_male_singers,Nicky Bomba,[]
16877,Nicky Love,female,Australian_female_singers,Nicky Love,[]
16878,Nicky Moore,male,English_male_singers,Nicky Moore,[]
16879,Nicky Wire,male,Welsh_male_singers,Nicky Wire,['welsh rock']
16880,Niclas Frisk,male,Swedish_male_singers,Niclas Frisk,[]
16881,Niclas Wahlgren,male,Swedish_male_singers,Niclas Wahlgren,[]
16882,Nico,female,Female_rock_singers,Nicole Scherzinger,"['dance pop', 'electropop', 'europop', 'pop', 'pop rap', 'post-teen pop']"
16883,Nico Assumpção,male,Male_guitarists,Nico Assumpçâo,[]
16884,Nico Constantine,male,American_male_guitarists,Nicoleta Ion-Constantinescu,[]
16885,Nico Dijkshoorn,male,Male_guitarists,none,none
16886,Nicola Hitchcock,female,British_female_singers,Nicola Hitchcock,[]
16887,Nicola Roberts,female,English_female_singers,Nicolas Robertson,[]
16888,Nicola Salerno,male,Male_songwriters,Salerno Nicola,[]
16889,Nicola Sirkis,male,French_male_singers,Nicola Sirkis,[]
16890,Nicola Stilo,male,Male_guitarists,Nicola Stilo,['jazz flute']
16891,Nicola Ward,female,English_female_singers,Nicolas Ward,[]
16892,Nicolas Dromard,male,Canadian_male_singers,none,none
16893,Nicolas Godin,male,French_male_singers,Nicolas Godin,[]
16894,Nicolas Peyrac,male,French_male_singers,Nicolas Peyrac,"['chanson', 'classic french pop', 'vintage french electronic', 'ye ye']"
16895,Nicolas de Angelis,male,Male_guitarists,Nicolas de Angelis,['rumba']
16896,Nicole Appleton,female,Canadian_female_pop_singers,none,none
16897,Nicole Arbour,female,Canadian_female_singers,Nicole Arbour,[]
16898,Nicole Atkins,female,American_female_singer-songwriters,Nicole Atkins,[]
16899,Nicole Blackman,female,Female_rock_singers,none,none
16900,Nicole C. Mullen,female,American_female_singers,Nicole C. Mullen,"['christian alternative rock', 'christian music', 'worship']"
16901,Nicole Couch,female,American_female_guitarists,Nicole Couch,[]
16902,Nicole Croisille,female,French_female_singers,Nicole Croisille,"['chanson', 'classic french pop', 'ye ye']"
16903,Nicole Formescu,female,British_female_singers,none,none
16904,Nicole Holness,female,Canadian_female_singers,none,none
16905,Nicole Kidman,female,American_female_singers,Nicole Kidman,"['hollywood', 'movie tunes', 'show tunes']"
16906,Nicole Millar,female,Australian_female_singers,Nicole Millar,"['australian pop', 'gauze pop']"
16907,Nicole Morier,female,American_female_singer-songwriters,none,none
16908,Nicole Rieu,female,French_female_singers,Nicole Rieu,['classic eurovision']
16909,Nicole Scherzinger,female,American_female_singer-songwriters,Nicole Scherzinger,"['dance pop', 'electropop', 'europop', 'pop', 'pop rap', 'post-teen pop']"
16910,Nicole Tieri,female,American_female_singers,Tierica Nicole,[]
16911,Nicole Wray,female,American_female_pop_singers,Nicole Wray,"['hip pop', 'r&b', 'urban contemporary']"
16912,Nicoletta,female,French_female_singers,Nicoletta,"['chanson', 'classic french pop', 'ye ye']"
16913,Nicolette Larson,female,American_female_country_singers,Nicolette Larson,"['classic uk pop', 'country rock', 'mellow gold', 'soft rock', 'yacht rock']"
16914,Nigel Clark,male,English_male_singers,Nigel Clarke,"['british contemporary classical', 'british soundtrack']"
16915,Nigel Gavin,male,Male_guitarists,Nigel Gavin,[]
16916,Nigel Griggs,male,Male_guitarists,none,none
16917,Nigel Hess,male,English_male_composers,Nigel Hess,['british soundtrack']
16918,Nigel North,male,Male_guitarists,Nigel North,"['classical performance', 'lute']"
16919,Nigel Olsson,male,English_male_singers,Nigel Olsson,[]
16920,Nigel Planer,male,English_male_singers,Nigel Planer,[]
16921,Nigel Rogers,male,English_male_singers,Nigel Rogers,['classical countertenor']
16922,Nigel Watson,male,English_male_singers,Nigel Watson,[]
16923,Nigel Wright,male,American_male_guitarists,Nigel Wright,[]
16924,Nightporter,male,Male_guitarists,NightPorter,[]
16925,Nik Kershaw,male,English_male_singers,Nik Kershaw,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
16926,Nika Futterman,female,American_female_singers,Nika Futterman,[]
16927,Nikhil Korula,male,American_male_guitarists,none,none
16928,Niki Barr,female,American_female_rock_singers,Niki Barr,[]
16929,Niki Evans,female,English_female_pop_singers,Niki Evans,['talent show']
16930,Niki Haris,female,American_female_singers,Niki Haris,[]
16931,Niki Sullivan,male,American_male_guitarists,Niki Sullivan,[]
16932,Nikita Koshkin,male,Male_guitarists,Nikita Koshkin,['classical guitar']
16933,Nikki,male,American_male_singers,Nikki Blonsky,"['hollywood', 'movie tunes', 'show tunes']"
16934,Nikki Blonsky,female,American_female_singers,Nikki Blonsky,"['hollywood', 'movie tunes', 'show tunes']"
16935,Nikki Bohne,female,American_female_singers,none,none
16936,Nikki Cleary,female,American_female_singers,Nikki Cleary,[]
16937,Nikki DeLoach,female,American_female_singers,none,none
16938,Nikki Flores,female,American_female_pop_singers,Nikki Flores,[]
16939,Nikki Holland,female,American_female_singer-songwriters,Nikki Holland,[]
16940,Nikki Hornsby,female,American_female_country_singers,Nikki Hornsby,[]
16941,Nikki Jean,female,American_female_singer-songwriters,Nikki Jean,[]
16942,Nikki Lane,female,American_female_country_singers,Nikki Lane,"['alternative country', 'new americana', 'outlaw country']"
16943,Nikki McKibbin,female,American_female_singer-songwriters,Nikki McKibbin,['idol']
16944,Nikki Nelson,female,American_female_country_singers,Nikki Nelson,[]
16945,Nikki Ponte,female,Canadian_female_singers,Nikki Ponte,[]
16946,Nikki Sudden,male,English_male_singers,Nikki Sudden,['punk blues']
16947,Nikki Webster,female,Australian_female_singers,Nikki Webster,['australian pop']
16948,Nikki Yanofsky,female,Canadian_female_pop_singers,Nikki Yanofsky,"['canadian pop', 'vocal jazz']"
16949,Nikko London,male,African-American_male_singers,Nikko London,[]
16950,Nikko Smith,male,American_male_singers,Nikko Smith,['idol']
16951,Nikkole,female,American_female_pop_singers,Monique Nikkole,[]
16952,Niklas Hallman,male,Swedish_male_singers,Niklas Hallman,['norwegian gospel']
16953,Niklas Hjulström,male,Swedish_male_singers,none,none
16954,Nikola Rachelle,female,English_female_singers,Nikola Rachelle,[]
16955,Nikola ar?evi?,male,Swedish_male_singers,none,none
16956,Nikolas Metaxas,male,American_male_singer-songwriters,Nikolas Metaxas,"['cypriot pop', 'talent show']"
16957,Nil Karaibrahimgil,female,Female_rock_singers,Nil Karaibrahimgil,"['turkish folk', 'turkish jazz', 'turkish pop', 'turkish singer-songwriter']"
16958,Nil Lara,male,American_male_singers,Nil Lara,['miami indie']
16959,Nile,female,American_female_singers,Nile Rodgers,['disco']
16960,Nile Rodgers,male,American_male_guitarists,Nile Rodgers,['disco']
16961,Nils Frykdahl,male,American_male_singers,none,none
16962,Nils Lofgren,male,American_male_guitarists,Nils Lofgren,"['country rock', 'folk rock', 'mellow gold', 'pub rock', 'roots rock']"
16963,Nils Poppe,male,Swedish_male_singers,Nils Poppe,[]
16964,Nina Gordon,female,American_female_guitarists,Nina Gordon,"['candy pop', 'lilith']"
16965,Nina Hagen,female,Female_rock_singers,Nina Hagen,['german punk']
16966,Nina Hynes,female,Irish_female_singers,Nina Hynes,[]
16967,Nina Inhammar,female,Swedish_female_singers,Nina Inhammar,[]
16968,Nina K,female,Swedish_female_singers,Nina Kraviz,"['electra', 'minimal techno', 'russian electronic', 'russian techno']"
