index,artist,retrieved,genre
517,Michelle Visage,https://en.wikipedia.org/wiki/Michelle_Visage,"['Contemporary R&amp;B', 'Dance music']"
518,Tommy Heath,https://en.wikipedia.org/wiki/Tommy_Heath,['Rock music']
519,Harvie June Van,https://en.wikipedia.org/wiki/Harvie_June_Van,[]
520,Shea Rose,https://en.wikipedia.org/wiki/Shea_Rose,"['Singer songwriter music (page does not exist)', 'Soul music', 'Rock music', 'Hip hop music', 'Folk music']"
521,Harry Brandelius,none,none
522,Rodney Sheppard,https://en.wikipedia.org/wiki/Rodney_Sheppard,"['Alternative rock', 'Pop rock', 'Funk metal', 'Nu metal', 'Punk rock', 'Reggae']"
523,Julia Neigel,none,none
524,Shardé Thomas,https://en.wikipedia.org/wiki/Shardé_Thomas,"['Fife and drum', 'Delta blues']"
525,Dave Meniketti,https://en.wikipedia.org/wiki/Dave_Meniketti,"['Hard rock', 'Heavy metal music', 'Glam metal', 'Blues']"
526,Gen Huit,none,none
527,Karen Young,none,none
528,Tom Bertram,none,none
529,GLC,https://en.wikipedia.org/wiki/GLC_(rapper),['Hip hop music']
530,Tina St. Claire,none,none
531,J. J. Jackson,none,none
532,Son Lewis,https://en.wikipedia.org/wiki/Son_Lewis,"['Electric blues', 'Rhythm and blues']"
533,Joyce Paul,none,none
534,Sam Mollison,none,none
535,Sandra Church,none,none
536,Lenka,https://en.wikipedia.org/wiki/Lenka,['Indie pop']
537,Bernadette Greevy,https://en.wikipedia.org/wiki/Bernadette_Greevy,[]
538,Aubrey O'Day,https://en.wikipedia.org/wiki/Aubrey_O'Day,"['Pop music', 'Contemporary R&amp;B']"
539,Chris Ardoin,https://en.wikipedia.org/wiki/Chris_Ardoin,['Zydeco']
540,Darrelle London,https://en.wikipedia.org/wiki/Darrelle_London,[]
541,Nature,https://en.wikipedia.org/wiki/Nature_(rapper),['Hip hop music']
542,Steve Winwood,https://en.wikipedia.org/wiki/Steve_Winwood,"['Progressive rock', 'Blue-eyed soul', 'Rhythm and blues', 'Blues rock', 'Pop rock', 'Jazz']"
543,Kathe Green,none,none
544,Chris Sharp,https://en.wikipedia.org/wiki/Chris_Sharp,"['Country music', 'Folk music', 'Bluegrass music', 'Americana (music)']"
545,Bob Wallis,none,none
546,Eddie Martinez,https://en.wikipedia.org/wiki/Eddie_Martinez,"['Rock music', 'Funk', 'Disco', 'Jazz']"
547,Holly Hull,https://en.wikipedia.org/wiki/Holly_Hull,[]
548,Lise Darly,https://en.wikipedia.org/wiki/Lise_Darly,[]
549,Alan O'Day,https://en.wikipedia.org/wiki/Alan_O'Day,['Pop rock']
550,Sam Brown,https://en.wikipedia.org/wiki/Sam_Brown_(musician),"['Blue-eyed soul', 'Jazz', 'Pop music']"
551,Fabien Incardona,https://en.wikipedia.org/wiki/Fabien_Incardona,[]
552,Marlene Sai,none,none
553,Fallon Bowman,https://en.wikipedia.org/wiki/Fallon_Bowman,"['Nu metal', 'Industrial music']"
554,Wojciech Waglewski,https://en.wikipedia.org/wiki/Wojciech_Waglewski,"['Rock music', 'Folk music', 'Jazz']"
555,Harold Reid,https://en.wikipedia.org/wiki/Harold_Reid,"['Country music', 'Gospel music', 'Southern gospel', 'Pop standard']"
556,Bernard Bresslaw,none,none
557,Kate DeAraugo,https://en.wikipedia.org/wiki/Kate_DeAraugo,"['Pop rock', 'Pop music']"
558,Jeff Pilson,https://en.wikipedia.org/wiki/Jeff_Pilson,"['Heavy metal music', 'Hard rock', 'Glam metal']"
559,Jonny McGovern,https://en.wikipedia.org/wiki/Jonny_McGovern,"['House music', 'Dance music']"
560,Riker Lynch,https://en.wikipedia.org/wiki/Riker_Lynch,"['Pop rock', 'Power pop', 'Pop music']"
561,Ysabella Brave,none,none
562,Michael Weikath,https://en.wikipedia.org/wiki/Michael_Weikath,"['Power metal', 'Speed metal', 'Heavy metal music']"
563,Eric Bazilian,https://en.wikipedia.org/wiki/Eric_Bazilian,[]
564,John Amirante,none,none
565,Dick Miles,none,none
566,Silvana Kane,https://en.wikipedia.org/wiki/Silvana_Kane,['Pop music']
567,George S. Davis,https://en.wikipedia.org/wiki/George_S._Davis,[]
568,Ernst Ulrich Deuker,none,none
569,Benjamin Carr,none,none
570,Neely Jenkins,none,none
571,Cathy Maguire,none,none
572,Elizaveta Khripounova,https://en.wikipedia.org/wiki/Elizaveta_Khripounova,"['Alternative Pop', 'Alternative Rock', 'Classical Crossover', 'Easy Listening', 'Acoustic music', 'Pop music', 'Jazz', 'Opera']"
573,Johnny Ortiz,https://en.wikipedia.org/wiki/Johnny_Ortiz,"['Dance music', 'Freestyle music', 'Contemporary R&amp;B', 'Pop music', 'Electronic music']"
574,Lucas Silveira,https://en.wikipedia.org/wiki/Lucas_Silveira,"['Rock music', 'Folk music']"
575,Maria Azevedo,https://en.wikipedia.org/wiki/Maria_Azevedo,['Electro-industrial']
576,Jona Weinhofen,https://en.wikipedia.org/wiki/Jona_Weinhofen,"['Metalcore', 'Melodic death metal', 'Post-hardcore']"
577,Pete Wylie,https://en.wikipedia.org/wiki/Pete_Wylie,"['Post-punk', 'Alternative rock', 'New wave music']"
578,Patsy Moore,https://en.wikipedia.org/wiki/Patsy_Moore,"['World Music', 'Electronica']"
