,artist,gender,category,retrieved,genre
7197,Patricia Bredin,female,English_female_singers,Patricia Bredin,['classic eurovision']
7198,Patricia Conroy,female,Canadian_female_singers,Patricia Conroy,"['canadian country', 'country dawn', 'deep contemporary country', 'manitoba country']"
7200,Patricia O'Callaghan,female,Canadian_female_pop_singers,Patricia O'Callaghan,['cabaret']
7201,Patrick Bruel,male,French_male_singers,Patrick Bruel,"['chanson', 'french pop', 'variete francaise']"
7202,Patrick Fiori,male,French_male_singers,Patrick Fiori,"['chanson', 'french pop']"
7203,Patrick Hernandez,male,French_male_singers,Patrick Hernandez,"['disco', 'hi-nrg']"
7204,Patrick Norman,male,Canadian_male_singers,Patrick Norman,"['chanson quebecois', 'country quebecois']"
7205,Patrick Park,male,American_male_guitarists,Patrick Park,['acoustic pop']
7206,Patrick Rondat,male,Male_guitarists,Patrick Rondat,"['neo classical metal', 'shred']"
7207,Patrick Simmons,male,American_male_guitarists,Patrick Simmons,"['deep soft rock', 'yacht rock']"
7208,Patrick Stump,male,American_male_guitarists,Patrick Stump,"['neon pop punk', 'pop punk']"
7209,Patrick Sweany,male,American_male_guitarists,Patrick Sweany,"['garage rock', 'modern blues rock']"
7210,Patrick Watson,male,Canadian_male_singers,Patrick Watson,"['chamber pop', 'indie folk']"
7211,Patrick Wolf,male,English_male_singers,Patrick Wolf,"['downtempo', 'folktronica']"
7212,Patrik Isaksson,male,Swedish_male_singers,Patrik Isaksson,"['classic swedish pop', 'europop', 'swedish alternative rock', 'swedish pop']"
7213,Patsy Biscoe,female,Australian_female_singers,Patsy Biscoe,"[""australian children's music"", ""preschool children's music""]"
7214,Patsy Cline,female,American_female_country_singers,Patsy Cline,"['adult standards', 'nashville sound']"
7215,Patsy Montana,female,American_female_country_singers,Patsy Montana,"['arkansas country', 'cowboy western', 'traditional country', 'western swing', 'yodeling']"
7216,Patti Austin,female,African-American_female_singers,Patti Austin,"['adult standards', 'quiet storm', 'smooth jazz', 'soft rock', 'yacht rock']"
7217,Patti Drew,female,American_female_singers,Patti Drew,['rhythm and blues']
7218,Patti LaBelle,female,African-American_female_singer-songwriters,Patti LaBelle,"['disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'philly soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
7219,Patti LuPone,female,American_female_singers,Patti LuPone,"['broadway', 'hollywood', 'show tunes']"
7220,Patti Page,female,American_female_country_singers,Patti Page,"['adult standards', 'brill building pop', 'easy listening', 'lounge']"
7221,Patti Rothberg,female,American_female_guitarists,Patti Rothberg,['lilith']
7222,Patti Smith,female,American_female_guitarists,Patti Smith,"['art pop', 'art punk', 'art rock', 'dance rock', 'folk rock', 'permanent wave', 'protopunk', 'rock']"
7223,Pattie Brooks,female,American_female_singers,Pattie Brooks,['deep disco']
7224,Patty Duke,female,American_female_pop_singers,Patty Duke,['deep adult standards']
7225,Patty Griffin,female,American_female_country_singers,Patty Griffin,"['acoustic pop', 'alternative country', 'anti-folk', 'ectofolk', 'folk', 'indie folk', 'lilith', 'neo mellow', 'new americana', 'pop rock', 'progressive bluegrass', 'singer-songwriter', 'traditional folk']"
7226,Patty Larkin,female,American_female_guitarists,Patty Larkin,"['ectofolk', 'folk', 'lilith', 'new england americana']"
7227,Patty Loveless,female,American_female_country_singers,Patty Loveless,"['country', 'country dawn', 'country rock']"
7228,Patty Smyth,female,American_female_rock_singers,Patty Smyth,['new wave pop']
7229,Patty Waters,female,American_female_jazz_singers,Patty Waters,"['experimental vocal', 'free jazz']"
7230,Paul Anka,male,American_crooners,Paul Anka,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']"
7231,Paul Bevoir,male,English_male_singers,Paul Bevoir,['mod revival']
7232,Paul Brady,male,Male_guitarists,Paul Brady,"['alternative roots rock', 'celtic', 'irish folk', 'irish singer-songwriter']"
7233,Paul Brandt,male,Canadian_male_singers,Paul Brandt,"['alberta country', 'canadian contemporary country', 'canadian country', 'country', 'country road']"
7234,Paul Brunelle,male,Male_guitarists,Paul Brunelle,"['chanson quebecois', 'country quebecois']"
7235,Paul Burch,male,American_country_singers,Paul Burch,['alternative country']
7237,Paul Cargnello,male,Canadian_male_singers,Paul Cargnello,"['country quebecois', 'montreal indie']"
7238,Paul Carrack,male,English_male_singers,Paul Carrack,"['adult standards', 'classic uk pop', 'mellow gold', 'neo soul', 'new wave pop', 'soft rock']"
7239,Paul Clayton,male,American_male_guitarists,Paul Clayton,"['american folk revival', 'appalachian folk', 'old-time', 'traditional folk']"
7240,Paul Davis,male,American_country_singers,Paul Davis,"['album rock', 'bubblegum pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
7242,Paul Dempsey,male,Australian_male_singers,Paul Dempsey,"['australian alternative rock', 'australian indie']"
7243,Paul Dresser,male,American_male_singers,Paul Dresser,['tin pan alley']
7244,Paul Durham,male,American_male_singer-songwriters,Paul Durham,['modern uplift']
7245,Paul Evans,male,American_male_singer-songwriters,Paul Evans,['novelty']
7246,Paul Franklin,male,American_country_singers,Paul Franklin,['steel guitar']
7247,Paul Geremia,male,American_male_guitarists,Paul Geremia,['piedmont blues']
7248,Paul Hardcastle,male,English_male_composers,Paul Hardcastle,['smooth jazz']
7249,Paul Heaton,male,English_male_singers,Paul Heaton,"['british alternative rock', 'britpop', 'new wave pop']"
7250,Paul Hillier,male,English_male_singers,Paul Hillier,"['choral', 'classical performance']"
7252,Paul Janz,male,Canadian_male_singers,Paul Janz,['canadian ccm']
7255,Paul Kantner,male,American_male_guitarists,Paul Kantner,['psychedelic folk']
7256,Paul Kelly,male,American_male_singer-songwriters,Paul Kelly,"['australian alternative rock', 'australian indie', 'australian indigenous', 'australian pop', 'australian rock']"
7258,Paul Kossoff,male,Male_guitarists,Paul Kossoff,"['blues rock', 'british blues']"
7259,Paul McCartney,male,English_male_singer-songwriters,Paul McCartney,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
7260,Paul McDonald,male,American_male_singer-songwriters,Paul McDonald,['idol']
7261,Paul Miles-Kingston,male,English_male_singers,Paul Miles-Kingston,['boy soprano']
7262,Paul Oscher,male,American_male_guitarists,Paul Oscher,"['electric blues', 'harmonica blues']"
7263,Paul Overstreet,male,American_country_singers,Paul Overstreet,['country']
7264,Paul Parker,male,American_male_singers,Paul Parker,"['hi-nrg', 'italian disco']"
7265,Paul Petersen,male,American_male_singers,Paul Petersen,['deep motown']
7266,Paul Piché,male,Canadian_male_singers,Paul Piché,['chanson quebecois']
7267,Paul Potts,male,British_male_singers,Paul Potts,['operatic pop']
7268,Paul Robeson,male,African-American_male_singers,Paul Robeson,"['classical bass', 'traditional folk']"
7269,Paul Rodgers,male,English_male_singers,Paul Rodgers,['blues rock']
7270,Paul Roland,male,English_male_singers,Paul Roland,"['martial industrial', 'neofolk', 'steampunk']"
7271,Paul Rutherford,male,English_male_singers,Paul Rutherford,"['chicago house', 'hip house']"
7272,Paul Shaffer,male,American_male_singers,Paul Shaffer,['jazz organ']
7273,Paul Simon,male,American_male_guitarists,Paul Simon,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']"
7276,Paul Taylor,male,American_male_guitarists,Paul Taylor,"['smooth jazz', 'smooth saxophone']"
7277,Paul Wall,male,American_male_rappers,Paul Wall,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
7278,Paul Weller,male,English_male_singers,Paul Weller,['britpop']
7279,Paul Westerberg,male,American_male_guitarists,Paul Westerberg,"['alternative country', 'alternative pop', 'alternative rock', 'gbvfi', 'jangle pop', 'power pop', 'roots rock']"
7280,Paul Wong,male,Male_guitarists,Paul Wong,['cantopop']
7281,Paul Young,male,English_male_singers,Paul Young,"['album rock', 'art rock', 'classic uk pop', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
7282,Paula Abdul,female,American_female_pop_singers,Paula Abdul,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'urban contemporary']"
7283,Paula Cole,female,American_female_singer-songwriters,Paula Cole,"['ectofolk', 'folk', 'lilith', 'new wave pop', 'pop rock']"
7284,Paula DeAnda,female,American_female_singers,Paula DeAnda,"['dance pop', 'hip pop', 'post-teen pop', 'r&b', 'urban contemporary']"
7285,Paula Kelley,female,American_female_guitarists,Paula Kelley,"['boston rock', 'twee indie pop']"
7286,Pauline Croze,female,French_female_singers,Pauline Croze,"['chanson', 'french indie pop', 'french rock', 'nouvelle chanson francaise']"
7287,Pauline Ester,female,French_female_singers,Pauline Ester,['classic french pop']
7288,Pauline Kamusewu,female,Swedish_female_singers,Pauline Kamusewu,['swedish soul']
7289,Pauline Pantsdown,male,Australian_male_singers,Pauline Pantsdown,['parody']
7290,Pauline Scanlon,female,Irish_female_singers,Pauline Scanlon,['irish neo-traditional']
7291,Paulinho Moska,male,Male_guitarists,Paulinho Moska,"['mpb', 'nova mpb']"
7293,Paulini,female,Australian_female_pop_singers,Paulini,['australian pop']
7294,Paulo Bellinati,male,Male_guitarists,Paulo Bellinati,"['brazilian composition', 'choro', 'deep brazilian pop', 'violao']"
7296,Paulo Miklos,male,Male_guitarists,Paulo Miklos,['rock gaucho']
7297,Peabo Bryson,male,African-American_male_singers,Peabo Bryson,"['adult standards', 'new jack swing', 'quiet storm', 'soft rock', 'urban contemporary']"
7298,Peaches,female,Canadian_female_singers,Peaches,"['alternative dance', 'art pop', 'dance-punk', 'electroclash', 'escape room', 'new rave']"
7299,Pearl Bailey,female,African-American_female_singers,Pearl Bailey,['movie tunes']
7301,Pedro Caldeira Cabral,male,Male_guitarists,Pedro Caldeira Cabral,['guitarra portuguesa']
7302,Pedro Javier González,male,Male_guitarists,Pedro Javier González,['flamenco guitar']
7303,Pedro Suárez-Vértiz,male,Male_guitarists,Pedro Suárez-Vértiz,"['peruvian rock', 'pop peruano', 'pop reggaeton']"
7304,Pee Wee Crayton,male,American_male_guitarists,Pee Wee Crayton,"['blues', 'rhythm and blues', 'texas blues']"
7307,Peetie Wheatstraw,male,American_male_guitarists,Peetie Wheatstraw,"['country blues', 'traditional blues']"
7308,Peewee Longway,male,African-American_male_rappers,Peewee Longway,"['atl hip hop', 'atl trap', 'gangster rap', 'rap', 'southern hip hop', 'trap']"
7309,Peg Leg Howell,male,American_male_guitarists,Peg Leg Howell,"['country blues', 'piedmont blues', 'traditional blues']"
7310,Peg Parnevik,female,Swedish_female_singers,Peg Parnevik,['swedish pop']
7311,Peggy Lee,female,American_female_jazz_singers,Peggy Lee,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']"
7314,Peggy Scott-Adams,female,American_female_singers,Peggy Scott-Adams,"['southern soul', 'southern soul blues']"
7315,Peggy Seeger,female,American_female_singers,Peggy Seeger,"['american folk revival', 'traditional folk']"
7316,Peggy Sue,female,American_female_country_singers,Peggy Sue,"['brighton indie', 'chamber psych']"
7317,Penny Flanagan,female,Australian_female_singers,Penny Flanagan,['australian singer-songwriter']
7319,Pepe Aguilar,male,American_male_singers,Pepe Aguilar,"['grupera', 'latin talent show', 'mariachi', 'ranchera']"
7320,Pepe Ahlqvist,male,Male_guitarists,Pepe Ahlqvist,['finnish blues']
7321,Pepe Habichuela,male,Male_guitarists,Pepe Habichuela,"['flamenco', 'flamenco guitar', 'rumba']"
7322,Pepe Martínez,male,Male_guitarists,Pepe Martínez,['flamenco guitar']
7323,Pepe Romero,male,Male_guitarists,Pepe Romero,['classical guitar']
7324,Pepeu Gomes,male,Male_guitarists,Pepeu Gomes,"['bossa nova', 'brega', 'forro', 'mpb', 'samba']"
7326,Peppermint Harris,male,American_male_guitarists,Peppermint Harris,['jump blues']
7327,Peppino D'Agostino,male,Male_guitarists,Peppino D'Agostino,['fingerstyle']
7328,Per Gessle,male,Swedish_male_singers,Per Gessle,"['classic swedish pop', 'europop', 'swedish alternative rock', 'swedish pop']"
7330,Percee P,male,African-American_male_rappers,Percee P,"['alternative hip hop', 'bronx hip hop']"
7332,Perfume Genius,male,American_male_singer-songwriters,Perfume Genius,"['art pop', 'chamber pop', 'chillwave', 'dance pop', 'dream pop', 'electropop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'new rave', 'seattle indie']"
7333,Pernilla Andersson,female,Swedish_female_singers,Pernilla Andersson,['classic swedish pop']
7334,Pernilla Wahlgren,female,Swedish_female_singers,Pernilla Wahlgren,"['classic swedish pop', 'europop', 'swedish pop']"
7335,Perry Como,male,American_crooners,Perry Como,"['adult standards', 'brill building pop', 'easy listening', 'lounge']"
7336,Perry Farrell,male,American_male_singers,Perry Farrell,['alternative rock']
7337,Perry Keyes,male,Australian_male_singers,Perry Keyes,['australian singer-songwriter']
7338,Pete Byrne,male,English_male_singers,Pete Byrne,['bath indie']
7341,Pete Huttlinger,male,American_male_guitarists,Pete Huttlinger,"['fingerstyle', 'instrumental acoustic guitar']"
7342,Pete Murray,male,Australian_male_singers,Pete Murray,"['australian alternative rock', 'australian pop', 'australian rock', 'pop rock']"
7344,Pete Rock,male,African-American_male_rappers,Pete Rock,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz boom bap', 'jazz rap', 'turntablism']"
7346,Pete Shelley,male,English_male_singers,Pete Shelley,"['dance rock', 'new romantic', 'new wave', 'synthpop']"
7347,Pete Wingfield,male,English_male_singers,Pete Wingfield,['classic soul']
7348,Pete Yorn,male,American_male_guitarists,Pete Yorn,"['neo mellow', 'new jersey indie', 'pop rock']"
7349,Peter Appleyard,male,English_male_composers,Peter Appleyard,['jazz vibraphone']
7350,Peter Auty,male,British_male_singers,Peter Auty,['boy soprano']
7351,Peter Bellamy,male,English_male_singers,Peter Bellamy,['traditional british folk']
7352,Peter Blegvad,male,American_male_guitarists,Peter Blegvad,['canterbury scene']
7353,Peter Case,male,American_male_singer-songwriters,Peter Case,"['alternative country', 'roots rock']"
7354,Peter Cetera,male,American_male_singer-songwriters,Peter Cetera,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']"
7355,Peter Cincotti,male,American_male_singers,Peter Cincotti,['vocal jazz']
7356,Peter Combe,male,Australian_male_singers,Peter Combe,"[""australian children's music"", ""children's folk"", ""preschool children's music""]"
7357,Peter Criss,male,American_male_singers,Peter Criss,"['glam metal', 'hard rock', 'rock drums']"
7358,Peter Denahy,male,Australian_male_singers,Peter Denahy,['australian country']
7359,Peter Elkas,male,Canadian_male_singers,Peter Elkas,"['canadian indie', 'quebec indie']"
7360,Peter Finger,male,Male_guitarists,Peter Finger,['fingerstyle']
7361,Peter Frampton,male,English_male_singers,Peter Frampton,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'symphonic rock']"
7362,Peter Furler,male,Australian_male_singers,Peter Furler,['ccm']
7363,Peter Gabriel,male,English_male_singers,Peter Gabriel,"['album rock', 'art pop', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock', 'symphonic rock']"
7364,Peter Godwin,male,Male_new_wave_singers,Peter Godwin,"['dance rock', 'deep new wave', 'new romantic', 'new wave']"
7365,Peter Green,male,English_male_singers,Peter Green,"['blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'modern blues', 'roots rock']"
7366,Peter Grudzien,male,American_country_singers,Peter Grudzien,['outsider']
7367,Peter Gutteridge,male,Male_guitarists,Peter Gutteridge,"['dunedin indie', 'dunedin sound']"
7368,Peter Hammill,male,English_male_singers,Peter Hammill,"['art rock', 'canterbury scene', 'experimental', 'italian progressive rock', 'progressive rock', 'protopunk', 'symphonic rock']"
7369,Peter Harryson,male,Swedish_male_singers,Peter Harryson,['disney svenska']
7370,Peter Holsapple,male,American_male_guitarists,Peter Holsapple,['jangle pop']
7371,Peter Jöback,male,Swedish_male_singers,Peter Jöback,"['classic swedish pop', 'europop', 'swedish pop']"
7372,Peter Katz,male,Canadian_male_singers,Peter Katz,"['canadian folk', 'pop quebecois']"
