Id,Label,timeset,frequency,type,modularity_class,pageranks,eigencentrality
Red_Allen,Red_Allen,,1,Source,47,0.00002,0.004197
Bryyn,Bryyn,,7,Source,10,0.000074,0.009223
DJ_Kane,DJ_Kane,,6,Source,50,0.000067,0.010787
Johnny_Hickman,Johnny_Hickman,,6,Source,10,0.000068,0.016302
Colby_O'Donis,Colby_O'Donis,,2,Source,62,0.000029,0.020482
Suzanna_Choffel,Suzanna_Choffel,,4,Source,84,0.000047,0.021705
JoÃ©e,JoÃ©e,,1,Source,62,0.000018,0.001549
Fiend,Fiend,,1,Source,90,0.000022,0.004706
Cliff_Edwards,Cliff_Edwards,,2,Source,47,0.000032,0.004377
Mario_Escudero,Mario_Escudero,,1,Source,50,0.000022,0.000279
Francisca_Valenzuela,Francisca_Valenzuela,,4,Source,149,0.000049,0.025226
Chris_Weber,Chris_Weber,,3,Source,149,0.000034,0.005071
Wayne_Newton,Wayne_Newton,,2,Source,47,0.00003,0.01679
Darren_Brown,Darren_Brown,,2,Source,149,0.000027,0.005477
Melissa_Lawson,Melissa_Lawson,,2,Source,62,0.000033,0.007235
Big_Dee_Irwin,Big_Dee_Irwin,,1,Source,62,0.00002,0.012594
Scott_Grimes,Scott_Grimes,,2,Source,9,0.000027,0.003719
Alexandre_Navarro,Alexandre_Navarro,,2,Source,149,0.000018,0.000376
Mark_O'Connor,Mark_O'Connor,,4,Source,50,0.000053,0.012638
Chris_Reifert,Chris_Reifert,,3,Source,31,0.000026,0.001022
Mary_Byker,Mary_Byker,,1,Source,10,0.000019,0.00826
Meshell_Ndegeocello,Meshell_Ndegeocello,,7,Source,84,0.000077,0.025013
protest,protest,,11,; Target,10,0.000136,0.001747
Ivy_Levan,Ivy_Levan,,2,Source,9,0.000029,0.013118
Tommy_Henriksen,Tommy_Henriksen,,4,Source,31,0.000043,0.006499
Jean-Paul_Bourelly,Jean-Paul_Bourelly,,5,Source,149,0.000057,0.013522
Mateo_Camargo,Mateo_Camargo,,4,Source,149,0.000041,0.004803
Brooke_Barrettsmith,Brooke_Barrettsmith,,2,Source,10,0.00003,0.020854
Anthony_Kiedis,Anthony_Kiedis,,6,Source,90,0.000059,0.008886
Jas_Mann,Jas_Mann,,1,Source,62,0.00002,0.012594
Shirley_Owens,Shirley_Owens,,3,Source,62,0.000038,0.025558
Geno_Washington,Geno_Washington,,4,Source,47,0.000048,0.029393
Washington_Phillips,Washington_Phillips,,2,Source,47,0.000032,0.00187
Larry_Byrom,Larry_Byrom,,5,Source,31,0.00005,0.007152
Rachael_Sage,Rachael_Sage,,4,Source,10,0.00005,0.025867
HervÃ©_Vilard,HervÃ©_Vilard,,1,Source,62,0.00002,0.012594
Torrey_Salter,Torrey_Salter,,2,Source,149,0.000031,0.004035
Tom_Jones,Tom_Jones,,5,Source,62,0.000061,0.034213
DÃ©dÃ©_Saint_Prix,DÃ©dÃ©_Saint_Prix,,2,Source,50,0.000019,0.000641
Santigold,Santigold,,6,Source,84,0.000064,0.003729
crossover_thrash,crossover_thrash,,18,; Target,31,0.000176,0.003174
Keith_Green,Keith_Green,,2,Source,45,0.000031,0.001836
Kevin_Richardson,Kevin_Richardson,,1,Source,62,0.00002,0.012594
Greydon_Square,Greydon_Square,,1,Source,90,0.000021,0.000291
George_Moss,George_Moss,,1,Source,90,0.000023,0.000186
Eddie_Schwartz,Eddie_Schwartz,,2,Source,10,0.00003,0.020854
Denny_Freeman,Denny_Freeman,,2,Source,47,0.000033,0.000959
Tina_Moore,Tina_Moore,,2,Source,62,0.000019,0.007889
Zola_Taylor,Zola_Taylor,,3,Source,143,0.000038,0.013075
Bill_Davis,Bill_Davis,,5,Source,149,0.000056,0.010029
Amber_Sweeney,Amber_Sweeney,,3,Source,10,0.000039,0.009015
Dizzy_Gillespie,Dizzy_Gillespie,,3,Source,50,0.000043,0.004491
Ash_Koley,Ash_Koley,,2,Source,62,0.000028,0.001492
James_T._Horn,James_T._Horn,,1,Source,143,0.000023,0.006931
Lisa_Coleman,Lisa_Coleman,,6,Source,62,0.000064,0.031789
Marie_Bergman,Marie_Bergman,,4,Source,62,0.000052,0.021674
Jimmy_Wakely,Jimmy_Wakely,,2,Source,143,0.000023,0.006931
Glenn_Branca,Glenn_Branca,,7,Source,149,0.000056,0.001551
Ray_Price,Ray_Price,,3,Source,143,0.000046,0.007706
Jeanne_Jolly,Jeanne_Jolly,,4,Source,143,0.000052,0.012927
HÃ©lÃ¨ne_RollÃ¨s,HÃ©lÃ¨ne_RollÃ¨s,,1,Source,62,0.00002,0.012594
AronChupa,AronChupa,,7,Source,62,0.000069,0.007397
Robert_Brown,Robert_Brown,,3,Source,31,0.000028,0.004815
John_Lightman,John_Lightman,,2,Source,149,0.000028,0.008846
Joan_Weber,Joan_Weber,,1,Source,50,0.000021,0.000512
Devin_Sarno,Devin_Sarno,,2,Source,149,0.000026,0.001122
Todd_Wolfe,Todd_Wolfe,,5,Source,143,0.000055,0.014887
John_Cowan,John_Cowan,,1,Source,143,0.00002,0.000736
Joan_Kennedy,Joan_Kennedy,,1,Source,143,0.000023,0.006931
Ernesto_Tamayo,Ernesto_Tamayo,,1,Source,50,0.00002,0.000774
Susan_Hyatt,Susan_Hyatt,,4,Source,149,0.000043,0.006428
Punch,Punch,,2,Source,63,0.00003,0.008121
Dick_Wagner,Dick_Wagner,,5,Source,31,0.000052,0.013299
A.D.O.R.,A.D.O.R.,,1,Source,90,0.000022,0.004706
Foxes,Foxes,,5,Source,62,0.000056,0.01609
Glenn_Shorrock,Glenn_Shorrock,,3,Source,9,0.000039,0.021729
Slash,Slash,,3,Source,31,0.000034,0.006121
Harrison_Craig,Harrison_Craig,,2,Source,62,0.000029,0.013129
hip_house,hip_house,,10,; Target,90,0.000118,0.002418
Jonny_Diaz,Jonny_Diaz,,3,Source,62,0.000043,0.019829
Jane_Wiedlin,Jane_Wiedlin,,3,Source,10,0.000036,0.004451
Kevin_McMahon,Kevin_McMahon,,4,Source,149,0.000043,0.005743
Julian_Velard,Julian_Velard,,1,Source,10,0.000019,0.000467
Ian_McLagan,Ian_McLagan,,4,Source,31,0.000045,0.01339
R._Harlan_Smith,R._Harlan_Smith,,1,Source,143,0.000023,0.006931
A._C._Newman,A._C._Newman,,2,Source,149,0.000027,0.002631
Shiloh,Shiloh,,5,Source,90,0.000058,0.008785
Susan_Enan,Susan_Enan,,1,Source,10,0.000019,0.000738
Andy,Andy,,4,Source,9,0.000048,0.022637
Ramiele_Malubay,Ramiele_Malubay,,2,Source,62,0.000029,0.01767
Patty_Griffin,Patty_Griffin,,6,Source,10,0.000066,0.010194
William_Matheny,William_Matheny,,2,Source,10,0.000032,0.015191
Kelli_Scarr,Kelli_Scarr,,2,Source,149,0.000031,0.004035
Share_Pedersen,Share_Pedersen,,3,Source,31,0.000034,0.00511
Nick_Heyward,Nick_Heyward,,5,Source,10,0.000057,0.024822
Tracey_Thorn,Tracey_Thorn,,5,Source,62,0.000056,0.022799
Phideaux_Xavier,Phideaux_Xavier,,2,Source,31,0.000026,0.00183
Arturo_Meza,Arturo_Meza,,4,Source,10,0.000049,0.0168
Lead_Belly,Lead_Belly,,4,Source,10,0.000042,0.006426
Mariee_Sioux,Mariee_Sioux,,2,Source,10,0.000028,0.00477
Manny_Charlton,Manny_Charlton,,4,Source,31,0.000043,0.008965
Chris_Sharp,Chris_Sharp,,4,Source,143,0.000052,0.013448
Luis_Manuel_Molina,Luis_Manuel_Molina,,1,Source,50,0.00002,0.000774
Sophie_Zelmani,Sophie_Zelmani,,2,Source,10,0.000029,0.005181
Sarah_De_Bono,Sarah_De_Bono,,4,Source,62,0.000047,0.027108
Rich_Mullins,Rich_Mullins,,1,Source,45,0.000021,0.000483
Suzie_Mathers,Suzie_Mathers,,1,Source,62,0.00002,0.000347
Fatman_Scoop,Fatman_Scoop,,3,Source,62,0.00004,0.014144
Kayna_Samet,Kayna_Samet,,3,Source,62,0.00004,0.017671
Renaud,Renaud,,4,Source,46,0.000055,0.028116
PMD,PMD,,1,Source,90,0.000022,0.000245
Billy_Hayes,Billy_Hayes,,3,Source,149,0.000036,0.000694
Patience_and_Prudence,Patience_and_Prudence,,2,Source,62,0.00003,0.012754
Shuggie_Otis,Shuggie_Otis,,6,Source,62,0.000066,0.02597
Lady_Miss_Kier,Lady_Miss_Kier,,4,Source,62,0.000048,0.007182
B.G.,B.G.,,1,Source,90,0.000022,0.004706
Mike_Sammes,Mike_Sammes,,1,Source,62,0.00002,0.012594
Rowetta,Rowetta,,4,Source,62,0.000048,0.033818
Piet_Sielck,Piet_Sielck,,2,Source,31,0.000026,0.002334
Tom_Winslow,Tom_Winslow,,3,Source,47,0.000029,0.008381
Kurt_Elling,Kurt_Elling,,1,Source,47,0.00002,0.004197
Doug_Pinnick,Doug_Pinnick,,4,Source,31,0.000042,0.004846
Jimmie_Skinner,Jimmie_Skinner,,2,Source,143,0.000033,0.007667
Willy_William,Willy_William,,1,Source,62,0.000018,0.001049
Glenn_Lewis,Glenn_Lewis,,1,Source,62,0.000018,0.000488
Sarah_Nixey,Sarah_Nixey,,3,Source,10,0.000038,0.014075
Cyndee_Peters,Cyndee_Peters,,1,Source,62,0.000019,0.001724
GÃ¶ran_Folkestad,GÃ¶ran_Folkestad,,1,Source,62,0.000021,0.000337
Tanner_Patrick,Tanner_Patrick,,4,Source,62,0.000039,0.021592
Philip_Kinorra,Philip_Kinorra,,2,Source,47,0.00003,0.012457
jam_rock,jam_rock,,11,; Target,9,0.000113,0.002065
Macklemore,Macklemore,,1,Source,90,0.000022,0.004706
Chris_DuBois,Chris_DuBois,,1,Source,143,0.000023,0.006931
Ross_Lynch,Ross_Lynch,,3,Source,149,0.000038,0.016023
Bridgit_Mendler,Bridgit_Mendler,,3,Source,84,0.000038,0.020687
Jason_Everman,Jason_Everman,,5,Source,31,0.000049,0.003912
Andrew_Falkous,Andrew_Falkous,,3,Source,149,0.000034,0.004649
Jeff_Buckley,Jeff_Buckley,,7,Source,149,0.000074,0.019779
Allie_X,Allie_X,,3,Source,62,0.000036,0.002589
Jazmine_Sullivan,Jazmine_Sullivan,,5,Source,84,0.00006,0.030951
Brent_McAthey,Brent_McAthey,,1,Source,143,0.000023,0.006931
Jamie_Foxx,Jamie_Foxx,,6,Source,43,0.000065,0.000965
Ben_Shepherd,Ben_Shepherd,,4,Source,31,0.000042,0.006973
Al_Tuck,Al_Tuck,,2,Source,10,0.000028,0.003805
Jennifer_Nettles,Jennifer_Nettles,,1,Source,143,0.000023,0.006931
Frankie_Vaughan,Frankie_Vaughan,,2,Source,9,0.00003,0.000893
Brendon_Small,Brendon_Small,,12,Source,43,0.000101,0.014179
Matt_Butcher,Matt_Butcher,,4,Source,10,0.000052,0.020972
Dylan_LeBlanc,Dylan_LeBlanc,,3,Source,10,0.000038,0.006494
Jackie_Leven,Jackie_Leven,,2,Source,10,0.00002,0.004547
John_Kay,John_Kay,,6,Source,31,0.000064,0.022105
Michael_Bradley,Michael_Bradley,,1,Source,149,0.000018,0.001588
Lorena_B,Lorena_B,,3,Source,149,0.000027,0.004736
Jasmine_Kara,Jasmine_Kara,,2,Source,62,0.000029,0.01767
Marilyn_Michaels,Marilyn_Michaels,,6,Source,50,0.00004,0.017565
9th_Prince,9th_Prince,,1,Source,90,0.000022,0.004706
Hugh_Cornwell,Hugh_Cornwell,,4,Source,149,0.000043,0.007477
Pharoahe_Monch,Pharoahe_Monch,,1,Source,90,0.000022,0.004706
Neil_Tennant,Neil_Tennant,,5,Source,149,0.000052,0.004611
Lisa_Origliasso,Lisa_Origliasso,,3,Source,149,0.000027,0.003425
Carlos_Bonell,Carlos_Bonell,,2,Source,50,0.000029,0.000966
Sammy_Kershaw,Sammy_Kershaw,,1,Source,143,0.000023,0.006931
Billy_Edd_Wheeler,Billy_Edd_Wheeler,,2,Source,10,0.000033,0.011478
Mimi_FariÃ±a,Mimi_FariÃ±a,,3,Source,143,0.000039,0.007043
Krystal_Harris,Krystal_Harris,,2,Source,47,0.00003,0.01679
Cindy_Cashdollar,Cindy_Cashdollar,,3,Source,143,0.000042,0.001164
Jessie_Hill,Jessie_Hill,,2,Source,47,0.000031,0.008052
Ben_Kasica,Ben_Kasica,,6,Source,31,0.00006,0.007749
Rich_McCready,Rich_McCready,,1,Source,143,0.000023,0.006931
Scott_Robinson,Scott_Robinson,,4,Source,90,0.000049,0.019157
Doyle_Bramhall_II,Doyle_Bramhall_II,,3,Source,143,0.000038,0.010263
Little_Smokey_Smothers,Little_Smokey_Smothers,,1,Source,47,0.000022,0.000391
Steve_Harris,Steve_Harris,,2,Source,31,0.000026,0.004644
spoken_word,spoken_word,,33,; Target,90,0.000343,0.006902
Julian_Koster,Julian_Koster,,3,Source,10,0.000036,0.001098
Abz_Love,Abz_Love,,4,Source,62,0.000051,0.026737
Juan_Habichuela,Juan_Habichuela,,1,Source,50,0.000022,0.000279
Jinxx,Jinxx,,5,Source,31,0.000052,0.011709
Andy_Burrows,Andy_Burrows,,2,Source,149,0.000027,0.005934
David_Goodier,David_Goodier,,4,Source,143,0.000048,0.022031
Nils_Frykdahl,Nils_Frykdahl,,5,Source,50,0.000046,0.001497
dark_ambient,dark_ambient,,10,; Target,149,0.000102,0.001666
Guy_Hovis,Guy_Hovis,,4,Source,50,0.00006,0.007602
Chloe_Temtchine,Chloe_Temtchine,,2,Source,62,0.000029,0.01767
Bruno_Pelletier,Bruno_Pelletier,,1,Source,46,0.00002,0.00027
Patrick_Monahan,Patrick_Monahan,,4,Source,10,0.000046,0.015345
Jessica_Mauboy,Jessica_Mauboy,,2,Source,62,0.000029,0.020482
Jeff_Harnar,Jeff_Harnar,,2,Source,47,0.000032,0.000307
Amanda_Palmer,Amanda_Palmer,,3,Source,149,0.000038,0.008594
Viola_Wills,Viola_Wills,,3,Source,62,0.000035,0.003993
Xonia,Xonia,,3,Source,62,0.000037,0.015192
Schoolly_D,Schoolly_D,,3,Source,90,0.000045,0.005314
Tom_Shear,Tom_Shear,,4,Source,90,0.000035,0.001447
Phillip_Sweet,Phillip_Sweet,,1,Source,143,0.000023,0.006931
g_funk,g_funk,,17,; Target,90,0.000209,0.00325
Bob_Carlisle,Bob_Carlisle,,2,Source,45,0.000031,0.013077
Tay_Walker,Tay_Walker,,4,Source,62,0.00005,0.025675
Roy_Wiggins,Roy_Wiggins,,1,Source,143,0.000023,0.006931
Christine_Evans,Christine_Evans,,1,Source,9,0.000019,0.002843
"Otis_""Big_Smokey""_Smothers","Otis_""Big_Smokey""_Smothers",,1,Source,47,0.000022,0.000391
James_Ray,James_Ray,,2,Source,62,0.000028,0.012965
Reverend_Gary_Davis,Reverend_Gary_Davis,,4,Source,47,0.00006,0.00094
P._J._Olsson,P._J._Olsson,,1,Source,10,0.000019,0.00826
Rob_Diament,Rob_Diament,,4,Source,10,0.000046,0.00487
John_Vanderslice,John_Vanderslice,,2,Source,149,0.000026,0.002637
Junior_Marvin,Junior_Marvin,,3,Source,84,0.000038,0.016835
Doyle_Wolfgang_von_Frankenstein,Doyle_Wolfgang_von_Frankenstein,,3,Source,149,0.000034,0.002798
Ms_Scandalous,Ms_Scandalous,,1,Source,50,0.000025,0.000156
Hal_Willis,Hal_Willis,,2,Source,143,0.000032,0.007606
Irie_Love,Irie_Love,,2,Source,84,0.000028,0.008575
Chris_Cummings,Chris_Cummings,,1,Source,143,0.000023,0.006931
Frankie_Smith,Frankie_Smith,,5,Source,90,0.000058,0.015553
Jessica_Taylor,Jessica_Taylor,,2,Source,62,0.000029,0.020482
PSD,PSD,,1,Source,90,0.000022,0.004706
Clay_Hammond,Clay_Hammond,,2,Source,62,0.000028,0.012965
Gucci_Mane,Gucci_Mane,,3,Source,90,0.000044,0.005278
August_Alsina,August_Alsina,,3,Source,62,0.00004,0.012844
Malina_Moye,Malina_Moye,,6,Source,62,0.000063,0.022557
Chester_Gaylord,Chester_Gaylord,,1,Source,50,0.000022,0.000204
Royal_Wood,Royal_Wood,,1,Source,62,0.00002,0.012594
Charlie_Green,Charlie_Green,,1,Source,47,0.00002,0.004197
Chris_Traynor,Chris_Traynor,,6,Source,149,0.000058,0.008802
Amanda,Amanda,,1,Source,62,0.00002,0.012594
Adam_Grossman,Adam_Grossman,,4,Source,31,0.000043,0.011021
Cory_Gunz,Cory_Gunz,,1,Source,90,0.000022,0.004706
Viktor_Frisk,Viktor_Frisk,,1,Source,62,0.00002,0.012594
Erin_Lordan,Erin_Lordan,,4,Source,62,0.000036,0.00247
Danny_Barnes,Danny_Barnes,,5,Source,10,0.000062,0.024252
Lori_Balmer,Lori_Balmer,,4,Source,143,0.000047,0.023254
Mona_Lisa,Mona_Lisa,,3,Source,62,0.000037,0.013215
electro_punk,electro_punk,,9,; Target,149,0.000085,0.001626
Freaky_Tah,Freaky_Tah,,1,Source,90,0.000022,0.004706
Phil_Alvin,Phil_Alvin,,2,Source,10,0.000028,0.008613
Frankie_NegrÃ³n,Frankie_NegrÃ³n,,1,Source,62,0.000022,0.000183
Lucy_Rose,Lucy_Rose,,2,Source,10,0.000028,0.002297
Ric_Flauding,Ric_Flauding,,2,Source,47,0.00003,0.012821
Alice_Boman,Alice_Boman,,2,Source,10,0.00003,0.01306
Paul_Evans,Paul_Evans,,2,Source,62,0.000033,0.019525
Stevie_Nicks,Stevie_Nicks,,1,Source,10,0.000019,0.00826
Rickie_Lee_Jones,Rickie_Lee_Jones,,3,Source,62,0.000039,0.028742
Lynn_Anderson,Lynn_Anderson,,2,Source,143,0.000034,0.007353
Sheena_Easton,Sheena_Easton,,4,Source,62,0.000051,0.028962
James_Corden,James_Corden,,5,Source,43,0.000046,0.000672
Xaviera_Gold,Xaviera_Gold,,1,Source,62,0.000018,0.001549
Larkin_Grimm,Larkin_Grimm,,3,Source,10,0.000037,0.005516
Radney_Foster,Radney_Foster,,1,Source,143,0.000023,0.006931
Papoose,Papoose,,1,Source,90,0.000022,0.004706
CJ_Fly,CJ_Fly,,1,Source,90,0.000022,0.004706
Whitney_Houston,Whitney_Houston,,5,Source,62,0.000057,0.028832
Sam_Brown,Sam_Brown,,3,Source,9,0.000039,0.017315
Albert_King,Albert_King,,2,Source,47,0.00003,0.004154
Fran_Smith_Jr.,Fran_Smith_Jr.,,1,Source,10,0.000019,0.00826
Joe_Pizzulo,Joe_Pizzulo,,5,Source,62,0.000056,0.027342
Shaznay_Lewis,Shaznay_Lewis,,5,Source,62,0.00006,0.031814
Austin_Bisnow,Austin_Bisnow,,5,Source,10,0.000057,0.018956
Ruby_Friedman,Ruby_Friedman,,5,Source,10,0.000062,0.023857
Kane_Brown,Kane_Brown,,3,Source,143,0.000043,0.015242
Marion_Williams,Marion_Williams,,1,Source,62,0.000019,0.001724
Marti_Jones,Marti_Jones,,4,Source,149,0.000047,0.013705
Jessica_Jacobs,Jessica_Jacobs,,2,Source,62,0.000027,0.002598
Dave_Berry,Dave_Berry,,2,Source,62,0.000029,0.020482
Aria_Johnson,Aria_Johnson,,3,Source,62,0.000038,0.013867
Luca_Turilli,Luca_Turilli,,3,Source,31,0.000034,0.000826
Dweezil_Zappa,Dweezil_Zappa,,4,Source,31,0.000044,0.013244
Claes-GÃ¶ran_HederstrÃ¶m,Claes-GÃ¶ran_HederstrÃ¶m,,2,Source,62,0.000032,0.01293
Ginger,Ginger,,1,Source,10,0.000019,0.00826
Bill_Chinnock,Bill_Chinnock,,3,Source,47,0.000042,0.019026
Katja_Glieson,Katja_Glieson,,3,Source,62,0.000028,0.008796
Barbara_Harris,Barbara_Harris,,2,Source,62,0.000029,0.020482
Damian_Montagu,Damian_Montagu,,1,Source,50,0.00002,0.000774
Leah_Haywood,Leah_Haywood,,5,Source,62,0.000059,0.02169
Wanda_Young,Wanda_Young,,5,Source,62,0.000057,0.027174
Ray_Simpson,Ray_Simpson,,3,Source,62,0.000036,0.010332
Carl_Riseley,Carl_Riseley,,2,Source,47,0.00003,0.01679
Billy_Sherwood,Billy_Sherwood,,3,Source,31,0.000035,0.006525
John_Dearman,John_Dearman,,1,Source,50,0.00002,0.000774
Mickey_Newbury,Mickey_Newbury,,1,Source,143,0.000023,0.006931
Tim_Hart,Tim_Hart,,1,Source,10,0.000021,0.000151
John_Platania,John_Platania,,2,Source,47,0.000029,0.012095
Dan_Briggs,Dan_Briggs,,9,Source,31,0.000085,0.004251
Adonis_Puentes,Adonis_Puentes,,2,Source,50,0.000037,0.000284
Larry_Graham,Larry_Graham,,3,Source,62,0.000036,0.014565
Chris_Ballew,Chris_Ballew,,5,Source,149,0.000051,0.00589
Benny_Spellman,Benny_Spellman,,1,Source,62,0.000019,0.007889
Bob_DeVos,Bob_DeVos,,1,Source,47,0.00002,0.004197
Alison_Sudol,Alison_Sudol,,2,Source,10,0.000028,0.002679
Mark_Stein,Mark_Stein,,3,Source,31,0.000036,0.011752
Jaz-O,Jaz-O,,1,Source,90,0.000022,0.004706
Kari_Peitsamo,Kari_Peitsamo,,1,Source,10,0.000019,0.00826
Gene_Vincent,Gene_Vincent,,4,Source,143,0.000052,0.012793
Rosanne_Cash,Rosanne_Cash,,4,Source,10,0.000052,0.008804
David_Miner,David_Miner,,2,Source,149,0.000026,0.001209
Alana_Davis,Alana_Davis,,1,Source,62,0.00002,0.012594
Karl_Zinsman_Jr.,Karl_Zinsman_Jr.,,4,Source,143,0.000032,0.00086
Sundray_Tucker,Sundray_Tucker,,2,Source,62,0.000028,0.012965
David_Gogo,David_Gogo,,2,Source,47,0.000029,0.012095
Bitty_McLean,Bitty_McLean,,3,Source,84,0.000041,0.00101
Pamela_Morgan,Pamela_Morgan,,1,Source,10,0.000019,0.00176
Juan_Manuel_CaÃ±izares,Juan_Manuel_CaÃ±izares,,3,Source,50,0.000042,0.00525
Crissi_Cochrane,Crissi_Cochrane,,3,Source,10,0.000039,0.022217
chicago_blues,chicago_blues,,93,; Target,47,0.001329,0.014491
Adam_Levy,Adam_Levy,,3,Source,47,0.00004,0.02505
Katie_Neil,Katie_Neil,,1,Source,9,0.000019,0.002843
Allen_Hulsey,Allen_Hulsey,,3,Source,10,0.000036,0.005724
Christopher_Pravdica,Christopher_Pravdica,,4,Source,149,0.000043,0.003522
Ray_Russell,Ray_Russell,,1,Source,47,0.000018,0.000615
Kell_Osborne,Kell_Osborne,,2,Source,62,0.000028,0.012965
Pino_Rucher,Pino_Rucher,,1,Source,47,0.00002,0.004197
Dave_Hole,Dave_Hole,,2,Source,143,0.000029,0.005187
Tracey_Ullman,Tracey_Ullman,,5,Source,43,0.000048,0.000622
Samantha_Stollenwerck,Samantha_Stollenwerck,,4,Source,50,0.000049,0.026041
Rodney_Sheppard,Rodney_Sheppard,,6,Source,31,0.00006,0.009682
Clara_Ward,Clara_Ward,,1,Source,62,0.000019,0.001724
Chi_Cheng,Chi_Cheng,,7,Source,149,0.000066,0.00434
Bruce_Waibel,Bruce_Waibel,,1,Source,10,0.000019,0.00826
Ann_Nesby,Ann_Nesby,,3,Source,62,0.000037,0.011162
Ric_Ocasek,Ric_Ocasek,,3,Source,149,0.000036,0.010136
Charlotte_Gainsbourg,Charlotte_Gainsbourg,,3,Source,149,0.000036,0.005256
Eddie_King,Eddie_King,,2,Source,47,0.000034,0.001063
Jo_O'Meara,Jo_O'Meara,,1,Source,62,0.00002,0.012594
Naomi_Shelton,Naomi_Shelton,,8,Source,62,0.000066,0.020282
Otis_Rush,Otis_Rush,,3,Source,47,0.000041,0.012114
StÃ©phane_Neville,StÃ©phane_Neville,,2,Source,10,0.000029,0.012807
Paula_West,Paula_West,,2,Source,47,0.000031,0.000618
Steve_Guyger,Steve_Guyger,,3,Source,47,0.000046,0.001222
Andrew_Roachford,Andrew_Roachford,,3,Source,9,0.000037,0.015808
Marie-Pierre_Arthur,Marie-Pierre_Arthur,,1,Source,62,0.00002,0.012594
Sandra_Hall,Sandra_Hall,,2,Source,47,0.00003,0.004154
Pake_McEntire,Pake_McEntire,,1,Source,143,0.000023,0.006931
Tierney_Sutton,Tierney_Sutton,,2,Source,47,0.000031,0.004589
J._Dash,J._Dash,,1,Source,90,0.000022,0.004706
James_LoMenzo,James_LoMenzo,,6,Source,31,0.00006,0.007591
Bruce_Fitzhugh,Bruce_Fitzhugh,,2,Source,31,0.000026,0.00218
Lindsay_Dracass,Lindsay_Dracass,,1,Source,62,0.00002,0.012594
Lonnie_Johnson,Lonnie_Johnson,,2,Source,47,0.00003,0.008031
Bernard_Odum,Bernard_Odum,,2,Source,62,0.000027,0.009488
Georgie_Fame,Georgie_Fame,,4,Source,84,0.000046,0.017478
Ma_Rainey,Ma_Rainey,,2,Source,47,0.000037,0.004045
George_Winston,George_Winston,,4,Source,47,0.000041,0.004981
Christian_Smith-Pancorvo,Christian_Smith-Pancorvo,,3,Source,149,0.000035,0.002643
Chris_Spencer,Chris_Spencer,,2,Source,149,0.000026,0.00076
John_Duffey,John_Duffey,,2,Source,143,0.000033,0.007667
Paul_Kossoff,Paul_Kossoff,,3,Source,31,0.000036,0.007984
Margie_Bowes,Margie_Bowes,,1,Source,143,0.000023,0.006931
Mark_Northfield,Mark_Northfield,,1,Source,10,0.000019,0.00826
Andrew_Foster,Andrew_Foster,,5,Source,149,0.000058,0.026414
Scarub,Scarub,,2,Source,90,0.000032,0.000627
Paul_Brandt,Paul_Brandt,,1,Source,143,0.000023,0.006931
Ken_Sykora,Ken_Sykora,,1,Source,47,0.00002,0.004197
Chris_Stein,Chris_Stein,,3,Source,149,0.000035,0.005721
Jackson_Rohm,Jackson_Rohm,,2,Source,62,0.000033,0.019525
Anuj,Anuj,,1,Source,62,0.00002,0.012594
Chris_Fehn,Chris_Fehn,,3,Source,31,0.000033,0.003134
Barry_Sparks,Barry_Sparks,,3,Source,31,0.000034,0.00511
Bob_Snider,Bob_Snider,,1,Source,10,0.00002,0.004547
El_Vez,El_Vez,,3,Source,143,0.000037,0.003105
Martin_Zellar,Martin_Zellar,,4,Source,10,0.000051,0.017139
Ray_Sawyer,Ray_Sawyer,,1,Source,143,0.000023,0.006931
Pete_Quaife,Pete_Quaife,,2,Source,10,0.00003,0.020854
Peniel_Shin,Peniel_Shin,,1,Source,63,0.000021,0.000232
Anjani,Anjani,,2,Source,10,0.00003,0.008744
Breez_Evahflowin',Breez_Evahflowin',,1,Source,90,0.000022,0.004706
CÃ¡thia,CÃ¡thia,,2,Source,50,0.00003,0.012905
Claude_FranÃ§ois,Claude_FranÃ§ois,,1,Source,62,0.00002,0.012594
Tela,Tela,,1,Source,90,0.000021,0.000234
Jon_Peter_Lewis,Jon_Peter_Lewis,,4,Source,62,0.000048,0.026288
Jill_Birt,Jill_Birt,,1,Source,10,0.000019,0.00826
Yung_Wun,Yung_Wun,,1,Source,90,0.000022,0.004706
Gwyneth_Herbert,Gwyneth_Herbert,,4,Source,62,0.00004,0.00501
Chad_Larson,Chad_Larson,,5,Source,84,0.000053,0.012035
Mark_Gray,Mark_Gray,,1,Source,143,0.000023,0.006931
Monica_Zetterlund,Monica_Zetterlund,,1,Source,47,0.000021,0.000392
Mike_Hazlewood,Mike_Hazlewood,,1,Source,62,0.00002,0.012594
Thurston_Moore,Thurston_Moore,,4,Source,149,0.000044,0.005068
Florence_Maude_Young,Florence_Maude_Young,,2,Source,50,0.000021,0.00028
Zoe_Birkett,Zoe_Birkett,,1,Source,62,0.00002,0.012594
Dave_Hope,Dave_Hope,,3,Source,31,0.000037,0.009544
J._T._Corenflos,J._T._Corenflos,,1,Source,143,0.000023,0.006931
Jeff_Wood,Jeff_Wood,,1,Source,143,0.000023,0.006931
Mike_Shinoda,Mike_Shinoda,,6,Source,90,0.000062,0.010286
Little_Axe,Little_Axe,,5,Source,84,0.000058,0.016913
Ray_Pillow,Ray_Pillow,,1,Source,143,0.000023,0.006931
